2015-12-22 07:22:08,flink,terasort,clbm.sh,no,fail,7.098397 
2015-12-22 07:24:30,flink,terasort,clbm.sh,bw,fail,6.856725 
2015-12-22 07:26:48,flink,terasort,clbm.sh,cache,fail,6.926244 
2015-12-22 07:29:07,flink,terasort,clbm.sh,bwcache,fail,6.601251 
2015-12-22 07:32:00,spark,terasort,clibquantum.sh,no,fail,18.288934 
2015-12-22 07:34:34,spark,terasort,clibquantum.sh,bw,fail,18.283611 
2015-12-22 07:37:09,spark,terasort,clibquantum.sh,cache,fail,18.356082 
2015-12-22 07:39:43,spark,terasort,clibquantum.sh,bwcache,fail,18.262013 
2015-12-22 07:42:19,flink,terasort,clibquantum.sh,no,fail,7.709713 
2015-12-22 07:45:25,flink,terasort,clibquantum.sh,bw,fail,52.589810 
2015-12-22 07:48:26,flink,terasort,clibquantum.sh,cache,fail,46.326084 
2015-12-22 07:50:54,flink,terasort,clibquantum.sh,bwcache,fail,16.752368 
2015-12-22 07:53:49,spark,terasort,comnet.sh,no,fail,18.631902 
2015-12-22 07:56:23,spark,terasort,comnet.sh,bw,fail,18.242988 
2015-12-22 07:58:57,spark,terasort,comnet.sh,cache,fail,17.868928 
2015-12-22 08:01:31,spark,terasort,comnet.sh,bwcache,fail,17.987857 
2015-12-22 08:04:07,flink,terasort,comnet.sh,no,fail,6.781007 
2015-12-22 08:06:31,flink,terasort,comnet.sh,bw,fail,9.763230 
2015-12-22 08:09:26,flink,terasort,comnet.sh,cache,fail,41.701712 
2015-12-22 08:12:27,flink,terasort,comnet.sh,bwcache,fail,47.148578 
2015-12-22 08:15:08,spark,terasort,cmbw.sh,no,fail,19.561067 
2015-12-22 08:17:54,spark,terasort,cmbw.sh,bw,fail,18.822880 
2015-12-22 08:20:41,spark,terasort,cmbw.sh,cache,fail,18.576152 
2015-12-22 08:23:27,spark,terasort,cmbw.sh,bwcache,fail,18.735742 
2015-12-22 08:25:54,flink,terasort,cmbw.sh,no,fail,28.381738 
2015-12-22 08:28:56,flink,terasort,cmbw.sh,bw,fail,6.436316 
2015-12-22 08:31:32,flink,terasort,cmbw.sh,cache,fail,6.426120 
2015-12-22 08:34:12,flink,terasort,cmbw.sh,bwcache,fail,6.480102 
2015-12-23 07:11:46,spark,terasort,clbm.sh,no,fail,18.665499 
2015-12-23 07:14:20,spark,terasort,clbm.sh,bw,fail,18.083291 
2015-12-23 07:16:55,spark,terasort,clbm.sh,cache,fail,18.198419 
2015-12-23 07:19:29,spark,terasort,clbm.sh,bwcache,fail,18.185615 
2015-12-23 07:22:04,flink,terasort,clbm.sh,no,fail,6.881239 
2015-12-23 07:24:29,flink,terasort,clbm.sh,bw,fail,9.821723 
2015-12-23 07:27:35,flink,terasort,clbm.sh,cache,fail,54.468453 
2015-12-23 07:30:45,flink,terasort,clbm.sh,bwcache,fail,56.309474 
2015-12-23 07:33:40,spark,terasort,clibquantum.sh,no,fail,19.512738 
2015-12-23 07:36:14,spark,terasort,clibquantum.sh,bw,fail,18.318789 
2015-12-23 07:38:49,spark,terasort,clibquantum.sh,cache,fail,18.155917 
2015-12-23 07:41:23,spark,terasort,clibquantum.sh,bwcache,fail,18.299159 
2015-12-23 07:44:02,flink,terasort,clibquantum.sh,no,fail,10.301684 
2015-12-23 07:46:22,flink,terasort,clibquantum.sh,bw,fail,6.395953 
2015-12-23 07:48:49,flink,terasort,clibquantum.sh,cache,fail,9.540701 
2015-12-23 07:51:49,flink,terasort,clibquantum.sh,bwcache,fail,47.508202 
2015-12-23 07:54:43,spark,terasort,comnet.sh,no,fail,19.470397 
2015-12-23 07:57:18,spark,terasort,comnet.sh,bw,fail,19.041558 
2015-12-23 07:59:52,spark,terasort,comnet.sh,cache,fail,17.986691 
2015-12-23 08:02:27,spark,terasort,comnet.sh,bwcache,fail,18.541885 
2015-12-23 08:05:01,flink,terasort,comnet.sh,no,fail,6.588151 
2015-12-23 08:07:20,flink,terasort,comnet.sh,bw,fail,6.487337 
2015-12-23 08:09:39,flink,terasort,comnet.sh,cache,fail,6.608700 
2015-12-23 08:11:57,flink,terasort,comnet.sh,bwcache,fail,6.375354 
2015-12-23 08:14:35,spark,terasort,cmbw.sh,no,fail,18.542321 
2015-12-23 08:17:20,spark,terasort,cmbw.sh,bw,fail,18.371217 
2015-12-23 08:20:06,spark,terasort,cmbw.sh,cache,fail,18.135040 
2015-12-23 08:22:52,spark,terasort,cmbw.sh,bwcache,fail,18.205695 
2015-12-23 08:24:58,flink,terasort,cmbw.sh,no,fail,6.693492 
2015-12-23 08:27:59,flink,terasort,cmbw.sh,bw,fail,6.796393 
2015-12-23 08:30:30,flink,terasort,cmbw.sh,cache,fail,6.384327 
2015-12-23 08:33:05,flink,terasort,cmbw.sh,bwcache,fail,6.834632 
